549A	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.7 
2	 8 	 17.08 
3	 17.5 	 26.15 
4	 27 	 36.21 
5	 36.5 	 45.5 
6	 46 	 54.91 
7	 55.5 	 64.7 
8	 65 	 73.44 
9	 74.5 	 83.04 
10	 84 	 93.31 
11	 93.5 	 102.92 
12	 103 	 105.46 
13	 106 	 111 
14	 111 	 113.25 
15	 116 	 119.34 
16	 119.5 	 121.46 
17	 122.5 	 124.66 
18	 125.5 	 126.88 
19	 127 	 127.65 
20	 128 	 128.7 
21	 129 	 130.25 
22	 130.5 	 131 
23	 131 	 131 
24	 132 	 135 
25	 135 	 137.14 
26	 137.5 	 138.5 
27	 138.5 	 140 
28	 140 	 142.63 
29	 143 	 143 
30	 143.5 	 143.5 
31	 145.5 	 145.52 
32	 147.5 	 150.19 
33	 150.5 	 154.14 
34	 155.5 	 157.25 
35	 160.5 	 161.25 
36	 165.5 	 165.96 
37	 170.5 	 170.98 
38	 175.5 	 176.16 
39	 180.5 	 182.69 
40	 185.5 	 186.81 
41	 190.5 	 190.94 
42	 195.5 	 195.81 
