760A	2.00	19911009	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 7.7 
2	 7.7 	 17.2 
3	 17.2 	 26.7 
4	 26.7 	 36.2 
5	 36.2 	 45.29 
6	 45.7 	 55.2 
7	 55.2 	 64.7 
8	 64.7 	 74.2 
9	 74.2 	 83.7 
10	 83.7 	 89.14 
11	 93.2 	 94.91 
12	 102.7 	 105.7 
13	 112.2 	 114.12 
14	 116.2 	 117.38 
15	 125.7 	 126.23 
16	 135.2 	 143.43 
17	 144.7 	 146.52 
18	 154.2 	 154.5 
19	 163.7 	 168.25 
20	 173.2 	 176.95 
21	 182.7 	 184.32 
22	 187.9 	 192.82 
23	 192.9 	 195.95 
24	 197.9 	 199.19 
25	 202.9 	 207.9 
26	 207.9 	 211.58 
27	 212.9 	 215.83 
28	 217.9 	 222.9 
29	 222.9 	 230.5 
30	 232.4 	 241.9 
31	 241.9 	 247.6 
32	 251.4 	 251.4 
33	 254.4 	 259.4 
34	 259.4 	 260.98 
35	 264.4 	 269.4 
36	 269.4 	 271.4 
37	 278.9 	 283.18 
38	 283.9 	 284.4 
