1084A	2.00	19990325	1	From IR ODP 175, p.342
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	0	2.98
2	3.0	12.87
3	12.5	22.56
4	22.0	31.99
5	31.5	41.78
6	41.0	51.13
7	50.5	60.75
8	60.0	70.12
9	69.5	79.65
10	79.0	89.11
11	88.5	98.79
12	98.0	108.40
13	107.5	117.82
14	117.0	127.12
15	126.5	136.68
16	136.0	143.17
17	145.5	149.88
18	149.5	149.65
19	152.5	158.51
20	162.2	167.88
21	171.8	180.38
22	181.5	182.82
23	191.2	195.51
24	200.8	207.03
25	210.4	219.75
26	220.1	222.66
27	229.7	235.84
28	239.3	248.67
29	248.9	254.52
30	258.5	265.94
31	268.2	271.79
32	277.8	283.23
33	287.4	294.74
34	297.0	304.42
35	306.6	313.24
36	316.3	322.82
37	325.9	335.58
38	335.6	344.89
39	345.2	354.35
40	354.8	364.36
41	364.4	374.00
42	374.1	382.49
43	383.7	393.67
44	393.3	403.24
45	402.9	412.86
46	412.6	422.22
47	422.2	429.14
48	431.9	439.67
49	441.6	451.02
50	451.2	460.69
51	460.8	469.93
52	470.0	477.88
53	479.7	485.78
54	489.4	496.73
55	499.1	503.59
56	508.7	513.83
57	518.3	527.19
58	528.0	535.24
59	537.7	544.13
60	547.3	555.53
61	557.0	564.99
62	566.6	576.62
63	576.2	585.74
64	585.9	594.61
65	595.5	604.69
