552	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 0 	 3.45 
2	 51 	 52.13 
3	 108 	 117.05 
4	 117.5 	 123.55 
5	 127 	 133.61 
6	 136.5 	 142.13 
7	 146 	 151.41 
8	 155.5 	 161.01 
9	 165 	 172.28 
10	 174.5 	 174.7 
11	 184 	 184 
12	 193.5 	 203 
13	 203 	 204.47 
14	 212.5 	 217.42 
15	 222 	 223.34 
16	 231.5 	 232.51 
17	 241 	 241.44 
18	 250.5 	 252.81 
19	 260 	 260.05 
20	 269.5 	 269.5 
21	 279 	 283.01 
22	 284 	 285.8 
23	 288.5 	 290.3 
24	 298 	 298 
25	 307 	 307 
