619	2.00	19910225	1	Extracted from CD-ROM
CORE	TOP DEPTH	BOTTOM DEPTH OR BASE RECOVERED SEDS
1	 1 	 10.12 
2	 0 	 .01 
3	 10.5 	 19.33 
4	 20.2 	 28.3 
5	 29.9 	 36.73 
6	 39.6 	 47.82 
7	 49.3 	 57.07 
8	 59 	 65.34 
9	 68.7 	 73 
10	 78.4 	 84.5 
11	 88 	 93.04 
12	 97.6 	 102.1 
13	 107.2 	 113.6 
14	 116.8 	 119.17 
15	 126.4 	 130.46 
16	 136 	 141.74 
17	 145.7 	 150.71 
18	 155.4 	 158.12 
19	 165.1 	 168.8 
20	 174.7 	 178.02 
21	 184.3 	 184.31 
22	 187.3 	 189.75 
23	 203.7 	 203.72 
24	 206.7 	 206.72 
25	 207.7 	 208.48 
